"BACKSPACE_COUNT","CAC","CAR","CAT_R","CCC","CONDITION","CORRECTED_ERROR_RATE","CPS","ERROR_RATE","TEST_ID","INPUT_TIME","IS_LENGTH","KEYSTROKES_PER_CHARACTER","LEVENSHTEIN_DELETION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_SUBSTITUTION","MINIMUM_STRING_DISTANCE","PHRASE_NUMBER","PT","PT_LENGTH","PARTICIPANT_ID","TOTAL_ERROR_RATE","TOTAL_PHRASES","TT","TT_LENGTH","T_CAT","VST","WPM","DATE"
5,5,12.1951219512195,13.814384049371,0,"enhanced",14.2857142857143,3.44172798480892,0,"kPfx3iHjixBEOoUPcBC2",8.426,41,1.36666666666667,0,0,0,0,4,"the largest of the five oceans",30,"lqKChKGGMFNaGvLCZhva",14.2857142857143,12,"the largest of the five oceans",30,1.164,442,41.3007358177071,2022-02-09 13:23:40
0,0,0,0,0,"off",0,5.57925828683951,2.85714285714286,"BLYfu1ZbALC5QFlNnRq8",6.094,36,1.02857142857143,1,0,0,2.85714285714286,6,"where did you get such a silly idea",35,"lqKChKGGMFNaGvLCZhva",2.85714285714286,12,"where did you get such  a silly idea",36,0,662,66.9510994420742,2022-02-09 13:25:32
0,0,0,0,0,"off",0,6.24581753290208,0,"BLYfu1ZbALC5QFlNnRq8",4.483,29,1,0,0,0,0,11,"video camera with a zoom lens",29,"lqKChKGGMFNaGvLCZhva",0,12,"video camera with a zoom lens",29,0,167,74.9498103948249,2022-02-09 13:25:32
0,0,0,0,0,"off",0,5.30612244897959,0,"BLYfu1ZbALC5QFlNnRq8",4.9,27,1,0,0,0,0,10,"get rid of that immediately",27,"lqKChKGGMFNaGvLCZhva",0,12,"get rid of that immediately",27,0,259,63.6734693877551,2022-02-09 13:25:32
4,4,14.2857142857143,22.1814211988884,0,"normal",16.6666666666667,1.8856689162366,0,"zkMtU7HNNKjFJX8iWmBF",10.076,28,1.4,0,0,0,0,3,"join us on the patio",20,"jQ2fEW8ELtGUcBqGY7YI",16.6666666666667,12,"join us on the patio",20,2.235,465,22.6280269948392,2022-02-09 13:29:53
3,3,10.3448275862069,18.5021016431028,0,"normal",11.5384615384615,1.68131448223156,8.69565217391304,"zkMtU7HNNKjFJX8iWmBF",13.085,29,1.26086956521739,0,1,1,8.69565217391304,1,"he is still on our team",23,"jQ2fEW8ELtGUcBqGY7YI",19.2307692307692,12,"he is arill on our team",23,2.421,2493,20.1757737867788,2022-02-09 13:29:53
2,2,7.14285714285714,11.612588436204,0,"enhanced",7.69230769230769,5.61112466455233,0,"kPfx3iHjixBEOoUPcBC2",4.099,28,1.16666666666667,0,0,0,0,3,"the facts get in the way",24,"lqKChKGGMFNaGvLCZhva",7.69230769230769,12,"the facts get in the way",24,0.476,200,67.333495974628,2022-02-09 13:23:40
9,9,19.5652173913043,18.3459162663006,0,"normal",24.3243243243243,1.85312285518188,0,"zkMtU7HNNKjFJX8iWmBF",14.57,46,1.64285714285714,0,0,0,0,10,"popularity is desired by all",28,"jQ2fEW8ELtGUcBqGY7YI",24.3243243243243,12,"popularity is desired by all",28,2.673,132,22.2374742621826,2022-02-09 13:29:53
2,2,5.71428571428571,20.102742313213,0,"enhanced",6.06060606060606,2.26637455616832,0,"kPfx3iHjixBEOoUPcBC2",13.237,35,1.12903225806452,0,0,0,0,6,"the opposing team is over there",31,"lqKChKGGMFNaGvLCZhva",6.06060606060606,12,"the opposing team is over there",31,2.661,507,27.1964946740198,2022-02-09 13:23:40
0,0,0,0,0,"off",0,4.30616858650016,0,"BLYfu1ZbALC5QFlNnRq8",9.289,41,1,0,0,0,0,7,"nothing finer than discovering a treasure",41,"lqKChKGGMFNaGvLCZhva",0,12,"nothing finer than discovering a treasure",41,0,255,51.6740230380019,2022-02-09 13:25:32
0,0,0,0,0,"enhanced",0,6.88655309894889,0,"kPfx3iHjixBEOoUPcBC2",2.759,20,1,0,0,0,0,2,"all work and no play",20,"lqKChKGGMFNaGvLCZhva",0,12,"all work and no play",20,0,195,82.6386371873867,2022-02-09 13:23:40
1,1,3.44827586206897,12.5369716630093,0,"normal",3.57142857142857,2.48067932449194,7.40740740740741,"zkMtU7HNNKjFJX8iWmBF",10.481,29,1.07407407407407,1,1,0,7.40740740740741,11,"most judges are very honest",27,"jQ2fEW8ELtGUcBqGY7YI",10.7142857142857,12,"most judges are vwey honest",27,1.314,245,29.7681518939033,2022-02-09 13:29:53
0,0,0,0,0,"normal",0,2.84275503573749,0,"XfQwbyXwX4wqNKSXKPxO",12.312,36,1,0,0,0,0,2,"weeping willows are found near water",36,"EkyhvCQpfogVRdxisVhh",0,12,"weeping willows are found near water",36,0,958,34.1130604288499,2022-02-21 17:36:34
4,4,10.8108108108108,21.4844973379267,0,"normal",12.5,1.69119949890385,0,"XfQwbyXwX4wqNKSXKPxO",15.965,37,1.32142857142857,0,0,0,0,5,"the early bird gets the worm",28,"EkyhvCQpfogVRdxisVhh",12.5,12,"the early bird gets the worm",28,3.43,471,20.2943939868462,2022-02-21 17:36:34
0,0,0,0,0,"enhanced",0,2.70648623425105,0,"gh55PskhUeCoEvryNZVO",10.715,30,1,0,0,0,0,8,"exceed the maximum speed limit",30,"jQ2fEW8ELtGUcBqGY7YI",0,12,"exceed the maximum speed limit",30,0,336,32.4778348110126,2022-02-09 13:33:09
2,2,5.26315789473684,13.3621420098288,0,"normal",5.55555555555556,2.79613624809354,5.88235294117647,"XfQwbyXwX4wqNKSXKPxO",11.802,38,1.11764705882353,1,1,0,5.88235294117647,3,"rejection letters are discouraging",34,"EkyhvCQpfogVRdxisVhh",11.1111111111111,12,"rejecting letters are discouraging",34,1.577,884,33.5536349771225,2022-02-21 17:36:34
2,2,5.55555555555556,7.84625158831004,0,"normal",6.25,1.84243964421855,3.33333333333333,"XfQwbyXwX4wqNKSXKPxO",15.74,36,1.2,0,0,1,3.33333333333333,1,"i can still feel your presence",30,"EkyhvCQpfogVRdxisVhh",9.375,12,"i can still feel youe presence",30,1.235,2293,22.1092757306226,2022-02-21 17:36:34
0,0,0,0,0,"off",0,3.05713683322791,0,"MKrnHwI927Q1WQqn9sZR",9.486,30,1,0,0,0,0,4,"rapidly running short on words",30,"jQ2fEW8ELtGUcBqGY7YI",0,12,"rapidly running short on words",30,0,188,36.685641998735,2022-02-09 13:35:40
1,1,3.44827586206897,3.79943373824094,0,"enhanced",3.57142857142857,2.37464608640058,0,"gh55PskhUeCoEvryNZVO",10.949,29,1.07407407407407,0,0,0,0,7,"most judges are very honest",27,"jQ2fEW8ELtGUcBqGY7YI",3.57142857142857,12,"most judges are very honest",27,0.416,596,28.495753036807,2022-02-09 13:33:09
0,0,0,0,0,"enhanced",0,3.0243459851807,0,"gh55PskhUeCoEvryNZVO",6.613,21,1,0,0,0,0,5,"are you talking to me",21,"jQ2fEW8ELtGUcBqGY7YI",0,12,"are you talking to me",21,0,259,36.2921518221684,2022-02-09 13:33:09
2,2,6.25,11.5006043861164,0,"off",6.66666666666667,2.33120359178035,3.57142857142857,"MKrnHwI927Q1WQqn9sZR",11.582,32,1.14285714285714,1,0,0,3.57142857142857,11,"all good boys deserve fudge",27,"jQ2fEW8ELtGUcBqGY7YI",10,12,"all good boys derserve fudge",28,1.332,126,27.9744431013642,2022-02-09 13:35:40
2,2,6.89655172413793,7.96612109419709,0,"off",7.40740740740741,2.74693830834383,0,"MKrnHwI927Q1WQqn9sZR",8.737,29,1.16,0,0,0,0,7,"for your information only",25,"jQ2fEW8ELtGUcBqGY7YI",7.40740740740741,12,"for your information only",25,0.696,150,32.9632597001259,2022-02-09 13:35:40
0,0,0,0,0,"enhanced",0,2.31068165108707,0,"gh55PskhUeCoEvryNZVO",9.521,23,1,0,0,0,0,3,"stability of the nation",23,"jQ2fEW8ELtGUcBqGY7YI",0,12,"stability of the nation",23,0,504,27.7281798130448,2022-02-09 13:33:09
7,7,12.5,16.7747766907699,0,"off",15.5555555555556,1.96724797958316,0,"MKrnHwI927Q1WQqn9sZR",18.808,56,1.47368421052632,0,0,0,0,9,"handicapped persons need consideration",38,"jQ2fEW8ELtGUcBqGY7YI",15.5555555555556,12,"handicapped persons need consideration",38,3.155,335,23.6069757549979,2022-02-09 13:35:40
5,5,10.2040816326531,16.0018853473163,0,"off",11.3636363636364,2.23884993813704,0,"MKrnHwI927Q1WQqn9sZR",16.973,49,1.25641025641026,0,0,0,0,6,"the accident scene is a shrine for fans",39,"jQ2fEW8ELtGUcBqGY7YI",11.3636363636364,12,"the accident scene is a shrine for fans",39,2.716,138,26.8661992576445,2022-02-09 13:35:40
0,0,0,0,0,"off",0,2.51572327044025,0,"MKrnHwI927Q1WQqn9sZR",8.745,23,1,0,0,0,0,8,"accompanied by an adult",23,"jQ2fEW8ELtGUcBqGY7YI",0,12,"accompanied by an adult",23,0,124,30.188679245283,2022-02-09 13:35:40
0,0,0,0,0,"normal",0,3.01497763081113,3.125,"XfQwbyXwX4wqNKSXKPxO",10.282,32,1,1,0,0,3.125,4,"i am wearing a tie and a jacket",31,"EkyhvCQpfogVRdxisVhh",3.125,12,"i am wearingn a tie and a jacket",32,0,1539,36.1797315697335,2022-02-21 17:36:34
0,0,0,0,0,"off",0,3.4532897128317,0,"MKrnHwI927Q1WQqn9sZR",5.502,20,1,0,0,0,0,10,"nobody cares anymore",20,"jQ2fEW8ELtGUcBqGY7YI",0,12,"nobody cares anymore",20,0,291,41.4394765539804,2022-02-09 13:35:40
0,0,0,0,0,"off",0,3.48815861942354,0,"MKrnHwI927Q1WQqn9sZR",5.447,20,1,0,0,0,0,5,"all work and no play",20,"jQ2fEW8ELtGUcBqGY7YI",0,12,"all work and no play",20,0,117,41.8579034330824,2022-02-09 13:35:40
0,0,0,0,0,"enhanced",0,2.12814908547107,0,"gh55PskhUeCoEvryNZVO",17.386,38,1,0,0,0,0,6,"handicapped persons need consideration",38,"jQ2fEW8ELtGUcBqGY7YI",0,12,"handicapped persons need consideration",38,0,235,25.5377890256528,2022-02-09 13:33:09
0,0,0,0,0,"normal",0,2.93470286133529,0,"XfQwbyXwX4wqNKSXKPxO",10.904,33,1,0,0,0,0,6,"our life expectancy has increased",33,"EkyhvCQpfogVRdxisVhh",0,12,"our life expectancy has increased",33,0,915,35.2164343360235,2022-02-21 17:36:34
0,0,0,0,0,"normal",0,2.67957472555969,0,"XfQwbyXwX4wqNKSXKPxO",11.569,32,1,0,0,0,0,9,"the treasury department is broke",32,"EkyhvCQpfogVRdxisVhh",0,12,"the treasury department is broke",32,0,997,32.1548967067162,2022-02-21 17:36:34
0,0,0,0,0,"off",0,3.11216233038715,0,"MKrnHwI927Q1WQqn9sZR",8.033,26,1,0,0,0,0,2,"we better investigate this",26,"jQ2fEW8ELtGUcBqGY7YI",0,12,"we better investigate this",26,0,286,37.3459479646458,2022-02-09 13:35:40
6,6,14.2857142857143,26.9611519424029,0,"off",16.6666666666667,2.17489125543723,3.33333333333333,"lEhesMA5v4GuKIQyZLkU",13.334,42,1.4,1,0,0,3.33333333333333,1,"do you like to shop on sunday",29,"EkyhvCQpfogVRdxisVhh",19.4444444444444,12,"do you like to shop on sundays",30,3.595,1664,26.0986950652467,2022-02-21 17:39:55
0,0,0,0,0,"normal",0,2.44031830238727,0,"XfQwbyXwX4wqNKSXKPxO",9.425,25,1.04166666666667,0,0,0,0,10,"canada has ten provinces",24,"EkyhvCQpfogVRdxisVhh",0,12,"canada has ten provinces",24,0,231,29.2838196286472,2022-02-21 17:36:34
6,6,13.3333333333333,16.3913595933926,0,"normal",15.3846153846154,1.93622557027894,0,"XfQwbyXwX4wqNKSXKPxO",16.527,45,1.36363636363636,0,0,0,0,8,"try to enjoy your maternity leave",33,"EkyhvCQpfogVRdxisVhh",15.3846153846154,12,"try to enjoy your maternity leave",33,2.709,2070,23.2347068433472,2022-02-21 17:36:34
6,6,17.6470588235294,26.1953984661554,0,"off",21.4285714285714,1.40046682227409,4.54545454545455,"lEhesMA5v4GuKIQyZLkU",14.995,34,1.54545454545455,1,0,0,4.54545454545455,2,"it looks like a shack",21,"EkyhvCQpfogVRdxisVhh",25,12,"it loooks like a shack",22,3.928,478,16.8056018672891,2022-02-21 17:39:55
9,9,19.5652173913043,17.7326968973747,0,"normal",24.3243243243243,1.6109785202864,0,"XfQwbyXwX4wqNKSXKPxO",16.76,46,1.64285714285714,0,0,0,0,11,"elephants are afraid of mice",28,"EkyhvCQpfogVRdxisVhh",24.3243243243243,12,"elephants are afraid of mice",28,2.972,1488,19.3317422434368,2022-02-21 17:36:34
0,0,0,0,0,"enhanced",0,3.45721694036301,0,"gh55PskhUeCoEvryNZVO",4.628,17,1,0,0,0,0,11,"play it again sam",17,"jQ2fEW8ELtGUcBqGY7YI",0,12,"play it again sam",17,0,192,41.4866032843561,2022-02-09 13:33:09
1,1,3.2258064516129,8.2382652616912,0,"off",3.2258064516129,2.43838718105025,3.44827586206897,"MKrnHwI927Q1WQqn9sZR",11.483,31,1.06896551724138,0,1,0,3.33333333333333,1,"i spilled coffee on the carpet",30,"jQ2fEW8ELtGUcBqGY7YI",6.45161290322581,12,"i spilled coffe on the carpet",29,0.946,199,29.260646172603,2022-02-09 13:35:40
0,0,0,0,0,"normal",0,3.48235294117647,13.1578947368421,"XfQwbyXwX4wqNKSXKPxO",10.625,39,1.02631578947368,3,1,1,13.1578947368421,7,"that land is owned by the government",36,"EkyhvCQpfogVRdxisVhh",13.1578947368421,12,"the land nis owned by the gouvernement",38,0,1473,41.7882352941176,2022-02-21 17:36:34
0,0,0,0,0,"enhanced",0,2.89470510191774,0,"gh55PskhUeCoEvryNZVO",8.291,25,1,0,0,0,0,10,"the voters turfed him out",25,"jQ2fEW8ELtGUcBqGY7YI",0,12,"the voters turfed him out",25,0,110,34.7364612230129,2022-02-09 13:33:09
0,0,0,0,0,"enhanced",0,3.19561743894088,0,"gh55PskhUeCoEvryNZVO",8.762,29,1,0,0,0,0,4,"i just cannot figure this out",29,"jQ2fEW8ELtGUcBqGY7YI",0,12,"i just cannot figure this out",29,0,624,38.3474092672906,2022-02-09 13:33:09
0,0,0,0,0,"enhanced",0,3.1371700562527,0,"gh55PskhUeCoEvryNZVO",9.244,30,1,0,0,0,0,9,"there will be some fog tonight",30,"jQ2fEW8ELtGUcBqGY7YI",0,12,"there will be some fog tonight",30,0,268,37.6460406750325,2022-02-09 13:33:09
0,0,0,0,0,"off",0,3.35717413516275,0,"MKrnHwI927Q1WQqn9sZR",6.851,24,1,0,0,0,0,3,"canada has ten provinces",24,"jQ2fEW8ELtGUcBqGY7YI",0,12,"canada has ten provinces",24,0,346,40.286089621953,2022-02-09 13:35:40
0,0,0,0,0,"enhanced",0,1.49514079242462,0,"gh55PskhUeCoEvryNZVO",16.052,26,1.04,0,0,0,0,2,"you want to eat your cake",25,"jQ2fEW8ELtGUcBqGY7YI",0,12,"you want to eat your cake",25,0,1294,17.9416895090954,2022-02-09 13:33:09
2,2,7.69230769230769,19.1878625613565,0,"enhanced",8.33333333333333,2.34270414993307,0,"ivRx5hLfpQFoZt3eQxAp",8.964,26,1.18181818181818,0,0,0,0,7,"with each step forward",22,"EkyhvCQpfogVRdxisVhh",8.33333333333333,12,"with each step forward",22,1.72,1734,28.1124497991968,2022-02-21 17:43:53
0,0,0,0,0,"enhanced",0,3.19642000958926,0,"ivRx5hLfpQFoZt3eQxAp",6.257,21,1,0,0,0,0,5,"call for more details",21,"EkyhvCQpfogVRdxisVhh",0,12,"call for more details",21,0,915,38.3570401150711,2022-02-21 17:43:53
2,2,6.66666666666667,11.7740023706045,0,"enhanced",7.14285714285714,2.46937969182141,0,"ivRx5hLfpQFoZt3eQxAp",10.124,30,1.15384615384615,0,0,0,0,11,"he watched in astonishment",26,"EkyhvCQpfogVRdxisVhh",7.14285714285714,12,"he watched in astonishment",26,1.192,1545,29.632556301857,2022-02-21 17:43:53
0,0,0,0,0,"enhanced",0,2.64150943396226,0,"ivRx5hLfpQFoZt3eQxAp",7.95,22,1,0,0,0,0,2,"it is very windy today",22,"EkyhvCQpfogVRdxisVhh",0,12,"it is very windy today",22,0,1048,31.6981132075472,2022-02-21 17:43:53
0,0,0,0,0,"enhanced",0,2.89505428226779,0,"ivRx5hLfpQFoZt3eQxAp",12.435,37,1,0,0,0,0,3,"please try to be home before midnight",37,"EkyhvCQpfogVRdxisVhh",0,12,"please try to be home before midnight",37,0,1951,34.7406513872135,2022-02-21 17:43:53
3,3,9.375,16.457235508715,0,"enhanced",10.3448275862069,2.53344142683421,0,"ivRx5hLfpQFoZt3eQxAp",9.868,32,1.23076923076923,0,0,0,0,10,"the trains are always late",26,"EkyhvCQpfogVRdxisVhh",10.3448275862069,12,"the trains are always late",26,1.624,1575,30.4012971220105,2022-02-21 17:43:53
0,0,0,0,0,"enhanced",0,2.50941028858218,0,"ivRx5hLfpQFoZt3eQxAp",9.564,26,1.04,0,0,0,0,4,"the location of the crime",25,"EkyhvCQpfogVRdxisVhh",0,12,"the location of the crime",25,0,237,30.1129234629862,2022-02-21 17:43:53
2,2,7.14285714285714,11.7522557647321,0,"off",7.69230769230769,2.56210315250084,4.16666666666667,"lEhesMA5v4GuKIQyZLkU",8.977,28,1.16666666666667,1,0,0,4.16666666666667,7,"drugs should be avoided",23,"EkyhvCQpfogVRdxisVhh",11.5384615384615,12,"drougs should be avoided",24,1.055,543,30.74523783001,2022-02-21 17:39:55
0,0,0,0,0,"enhanced",0,3.30279139143405,0,"ivRx5hLfpQFoZt3eQxAp",9.386,32,1,0,0,0,0,8,"our silver anniversary is coming",32,"EkyhvCQpfogVRdxisVhh",0,12,"our silver anniversary is coming",32,0,712,39.6334966972086,2022-02-21 17:43:53
1,1,2.94117647058824,7.39291380222105,0,"off",3.03030303030303,3.27868852459016,0,"lEhesMA5v4GuKIQyZLkU",9.455,34,1.0625,0,0,0,0,6,"only an idiot would lie in court",32,"EkyhvCQpfogVRdxisVhh",3.03030303030303,12,"only an idiot would lie in court",32,0.699,2760,39.344262295082,2022-02-21 17:39:55
0,0,0,0,0,"enhanced",0,3.09946463792618,0,"ivRx5hLfpQFoZt3eQxAp",10.647,34,1,0,0,0,0,6,"an inefficient way to heat a house",34,"EkyhvCQpfogVRdxisVhh",0,12,"an inefficient way to heat a house",34,0,1033,37.1935756551141,2022-02-21 17:43:53
2,2,5.40540540540541,11.7019352504974,0,"off",5.71428571428571,1.92922167962862,0,"lEhesMA5v4GuKIQyZLkU",16.587,37,1.12121212121212,0,0,0,0,4,"vote according to your conscience",33,"EkyhvCQpfogVRdxisVhh",5.71428571428571,12,"vote according to your conscience",33,1.941,282,23.1506601555435,2022-02-21 17:39:55
4,4,9.09090909090909,8.01330511037194,0,"enhanced",10,2.11672210462655,0,"ivRx5hLfpQFoZt3eQxAp",16.535,44,1.22222222222222,0,0,0,0,1,"weeping willows are found near water",36,"EkyhvCQpfogVRdxisVhh",10,12,"weeping willows are found near water",36,1.325,2136,25.4006652555186,2022-02-21 17:43:53
0,0,0,0,0,"enhanced",0,2.95545704032088,0,"ivRx5hLfpQFoZt3eQxAp",9.474,29,1,0,0,0,0,9,"i can see the rings on saturn",29,"EkyhvCQpfogVRdxisVhh",0,12,"i can see the rings on saturn",29,0,1025,35.4654844838505,2022-02-21 17:43:53
9,9,20,30.895008605852,0,"off",25,2.23752151462995,3.7037037037037,"lEhesMA5v4GuKIQyZLkU",11.62,45,1.66666666666667,1,0,0,3.7037037037037,8,"vanilla flavored ice cream",26,"EkyhvCQpfogVRdxisVhh",27.7777777777778,12,"vanilla flavoured ice cream",27,3.59,995,26.8502581755594,2022-02-21 17:39:55
6,6,12.7659574468085,18.4327812146611,0,"off",14.6341463414634,2.26169094658418,0,"lEhesMA5v4GuKIQyZLkU",15.033,47,1.34285714285714,0,0,0,0,10,"keep receipts for all your expenses",35,"EkyhvCQpfogVRdxisVhh",14.6341463414634,12,"keep receipts for all your expenses",35,2.771,2521,27.1402913590102,2022-02-21 17:39:55
0,0,0,0,0,"off",0,3.55871886120996,0,"lEhesMA5v4GuKIQyZLkU",5.901,22,1,0,0,0,0,11,"lydia wants to go home",22,"EkyhvCQpfogVRdxisVhh",0,12,"lydia wants to go home",22,0,2004,42.7046263345196,2022-02-21 17:39:55
5,5,12.8205128205128,14.9307868828189,0,"off",14.7058823529412,2.07269227922126,3.44827586206897,"lEhesMA5v4GuKIQyZLkU",13.509,39,1.3448275862069,0,0,1,3.44827586206897,9,"can i skate with sister today",29,"EkyhvCQpfogVRdxisVhh",17.6470588235294,12,"can i scate with sister today",29,2.017,1353,24.8723073506551,2022-02-21 17:39:55
1,1,3.03030303030303,8.99328859060403,0,"off",3.125,2.87631831255992,0,"lEhesMA5v4GuKIQyZLkU",10.43,33,1.06451612903226,0,0,0,0,5,"presidents drive expensive cars",31,"EkyhvCQpfogVRdxisVhh",3.125,12,"presidents drive expensive cars",31,0.938,925,34.5158197507191,2022-02-21 17:39:55
7,7,20.5882352941176,16.6271934546237,0,"off",21.2121212121212,1.3456776832813,15.3846153846154,"lEhesMA5v4GuKIQyZLkU",18.578,34,1.30769230769231,4,0,0,15.3846153846154,3,"the dreamers of dreams",22,"EkyhvCQpfogVRdxisVhh",33.3333333333333,12,"the dreamers of the dreams",26,3.089,473,16.1481321993756,2022-02-21 17:39:55
